,t1,t2,avg
dhfr-1,510.00000,650.00000,580.0
gls-1,155.0000,390.0000,272.5
C36B1.9,212.500000,330.000000,271.25
gska-3,155.000000,390.000000,272.5
C36B1.11,155.00000,575.00000,365.0
imp-1,155.0000,390.0000,272.5
C36E8.1,155.0000,575.0000,365.0
glb-11,212.50000,450.00000,331.25
pxd-1,212.5000,270.0000,241.25
C36E8.4,575.00000,650.00000,612.5
irx-1,212.5000,390.0000,301.25
swah-1,212.50000,575.00000,393.75
C36F7.5,4.500000e+02,5.100000e+02,480.0
C36H8.1,4.500000e+02,5.100000e+02,480.0
best-8,5.750000e+02,6.500000e+02,612.5
fipr-22,3.900000e+02,4.500000e+02,420.0
C37A5.7,212.500000,270.000000,241.25
fipr-24,2.125000e+02,4.500000e+02,331.25
idhb-1,510.0000,650.0000,580.0
C37E2.2,212.500000,330.000000,271.25
C37E2.3,4.500000e+02,5.100000e+02,480.0
C38C6.3,450.0000000,575.0000000,512.5
sre-13,4.500000e+02,5.100000e+02,480.0
tag-297,330.000000,510.000000,420.0
slc-17.2,330.0000,650.0000,490.0
nlp-48,155.000000,510.000000,332.5
enu-3.2,155.00000,510.00000,332.5
C38D4.4,155.000000,450.000000,302.5
tag-325,575.00000,650.00000,612.5
C38D4.7,155.000000,450.000000,302.5
C38D4.9,155.00000,575.00000,365.0
C38D9.2,155.0000000,650.0000000,402.5
C38D9.8,155.00000,212.50000,183.75
tbc-8,212.500000,510.000000,361.25
C38H2.2,212.50000,510.00000,361.25
C38H2.3,510.0000000,575.0000000,542.5
C39B10.1,4.500000e+02,5.100000e+02,480.0
lgc-41,1.550000e+02,6.500000e+02,402.5
C39B10.3,155.000000,450.000000,302.5
C39B10.4,155.0000000,450.0000000,302.5
scl-5,1.550000e+02,6.500000e+02,402.5
scl-6,1.550000e+02,6.500000e+02,402.5
C39E9.7,212.5000000,650.0000000,431.25
C39E9.8,510.0000000,575.0000000,542.5
spin-2,1.550000e+02,6.500000e+02,402.5
C39E9.11,330.0000,650.0000,490.0
C39E9.12,155.00000,330.00000,242.5
C40H1.2,4.500000e+02,5.100000e+02,480.0
C40H1.3,450.000000,650.000000,550.0
ttr-5,1.550001e+02,5.100000e+02,332.50005
ufc-1,155.0000,390.0000,272.5
C40H1.7,450.0000000,575.0000000,512.5
C40H1.8,450.0000000,575.0000000,512.5
C40H1.9,5.750000e+02,6.500000e+02,612.5
C40H5.2,155.0000000,330.0000000,242.5
lact-7,3.300000e+02,4.500000e+02,390.0
C40H5.7,2.700000e+02,3.300000e+02,300.0
chst-1,390.0000000,450.0000000,420.0
lron-4,3.300000e+02,3.900000e+02,360.0
ctns-1,270.00000,575.00000,422.5
cdc-48.2,212.50000,390.00000,301.25
C41C4.9,1.550000e+02,6.500000e+02,402.5
C41G7.3,4.500000e+02,5.100000e+02,480.0
set-32,575.000000,650.000000,612.5
C41G7.6,4.500000e+02,5.100000e+02,480.0
C41G7.7,155.000000,510.000000,332.5
npr-18,2.125000e+02,3.300000e+02,271.25
fbxb-65,155.00000,650.00000,402.5
C43D7.4,1.550000e+02,6.500000e+02,402.5
sdz-6,3.900000e+02,5.100000e+02,450.0
C43D7.8,155.00000,510.00000,332.5
fbxb-64,4.500000e+02,5.100000e+02,480.0
C43F9.5,450.0000000,510.0000000,480.0
nkb-2,4.500000e+02,5.100000e+02,480.0
C43F9.7,1.550000e+02,6.500000e+02,402.5
lgc-43,212.5000000,650.0000000,431.25
oac-8,5.100000e+02,5.750000e+02,542.5
vps-50,270.000000,650.000000,460.0
C44B9.2,330.0000000,390.0000000,360.0
C44B9.3,155.000000,510.000000,332.5
athp-1,510.00000,575.00000,542.5
com-1,212.50000,330.00000,271.25
C44C10.4,155.00000,212.50000,183.75
C44C10.5,155.00000,650.00000,402.5
C44C10.7,1.550000e+02,5.750000e+02,365.0
C44C10.9,510.000000,575.000000,542.5
C44F1.1,3.900000e+02,4.500000e+02,420.0
lron-1,155.000000,510.000000,332.5
C44H4.4,510.00000,650.00000,580.0
C44H4.6,212.4996569,450.0000002,331.24982854999996
C44H4.8,510.0000000,650.0000000,580.0
C44H9.5,510.0000000,650.0000000,580.0
C44H9.6,5.100000e+02,6.500000e+02,580.0
C44H9.7,270.000000,650.000000,460.0
C45B11.2,2.700000e+02,3.900000e+02,330.0
C45B11.5,2.125000e+02,5.750000e+02,393.75
aspm-1,330.00000,575.00000,452.5
C46C2.2,155.0000,390.0000,272.5
C46C2.3,575.0000000,650.0000000,612.5
C46C2.6,330.000000,450.000000,390.0
C46E1.3,510.0000000,575.0000000,542.5
gsr-1,155.00000,390.00000,272.5
madf-8,330.0000,575.0000,452.5
C46F11.4,155.0000,330.0000,242.5
C46F11.5,390.0000,650.0000,520.0
C46F11.6,155.00000,450.00000,302.5
C47A4.1,1.550000e+02,3.300000e+02,242.5
ent-4,5.750000e+02,6.500000e+02,612.5
C47A4.3,1.550000e+02,6.500000e+02,402.5
sre-21,4.500000e+02,5.100000e+02,480.0
srab-12,4.500000e+02,5.100000e+02,480.0
fbxa-140,5.750000e+02,6.500000e+02,612.5
C47B2.2,390.00000,650.00000,520.0
gale-1,212.50000,575.00000,393.75
efsc-1,155.00000,330.00000,242.5
C47B2.9,155.00000,390.00000,272.5
C47D12.2,390.00000,650.00000,520.0
sfxn-1.4,155.000000,575.000000,365.0
C47D12.4,155.00000,330.00000,242.5
C47D12.5,155.000000,650.000000,402.5
xpf-1,390.00000,510.00000,450.0
C47E8.1,1.550000e+02,6.500000e+02,402.5
C47E8.3,5.750000e+02,6.500000e+02,612.5
C47E8.4,155.00000,650.00000,402.5
gasr-8,155.000000,650.000000,402.5
set-5,390.00000,510.00000,450.0
C47E8.9,390.000000,650.000000,520.0
C47E12.2,155.0000,390.0000,272.5
C47E12.3,155.00000,510.00000,332.5
pyp-1,212.5000,450.0000,331.25
mam-2,1.550000e+02,6.500000e+02,402.5
C47E12.7,450.0000,575.0000,512.5
C47E12.9,1.550000e+02,2.125000e+02,183.75
C47E12.11,2.125000e+02,2.700000e+02,241.25
C47E12.12,1.550000e+02,6.500000e+02,402.5
C47E12.13,155.000000,510.000000,332.5
C47F8.1,155.000000,650.000000,402.5
nhr-165,5.750000e+02,6.500000e+02,612.5
C47F8.7,1.550000e+02,6.500000e+02,402.5
C47G2.3,155.0000,650.0000,402.5
C47G2.4,390.0000,650.0000,520.0
saps-1,212.50000,330.00000,271.25
acox-1.5,155.000000,575.000000,365.0
C48B4.3,155.000000,390.000000,272.5
C48B4.6,510.000000,575.000000,542.5
C48B4.7,390.000000,650.000000,520.0
C48B4.8,155.000000,650.000000,402.5
C48B4.9,155.000000,390.000000,272.5
C48B4.10,330.0000000,450.0000000,390.0
C48B4.11,5.100000e+02,6.500000e+02,580.0
C48B4.13,510.0000000,575.0000000,542.5
C48D1.1,212.50000,510.00000,361.25
C48D1.5,510.00000,575.00000,542.5
C48D5.3,390.0000000,510.0000000,450.0
rin-1,450.0000,510.0000,480.0
C49A1.1,3.300000e+02,4.500000e+02,390.0
best-10,3.300000e+02,3.900000e+02,360.0
best-11,2.125000e+02,3.300000e+02,271.25
C49A1.5,5.750000e+02,6.500000e+02,612.5
clec-114,3.300000e+02,4.500000e+02,390.0
C49A1.10,2.142317e+02,5.746445e+02,394.43809999999996
C49C3.4,212.5000000,575.0000000,393.75
ceh-88,270.00000,575.00000,422.5
C49C3.6,575.00000,650.00000,612.5
C49C3.7,212.50000,650.00000,431.25
C49C3.8,155.0000,575.0000,365.0
C49C3.9,155.0000000,450.0000000,302.5
C49C3.10,5.750000e+02,6.500000e+02,612.5
clec-197,4.500000e+02,5.100000e+02,480.0
C49C3.15,390.00000,650.00000,520.0
sams-1,270.000000,650.000000,460.0
set-6,390.00000,510.00000,450.0
C49F5.3,1.550000e+02,3.300000e+02,242.5
nhr-167,4.500000e+02,5.100000e+02,480.0
C49F5.6,5.750000e+02,6.500000e+02,612.5
C49F5.8,3.300000e+02,3.900000e+02,360.0
C49F8.1,510.0000000,575.0000000,542.5
gem-1,510.00000,575.00000,542.5
C49F8.3,510.000000,575.000000,542.5
C50B6.1,5.750000e+02,6.500000e+02,612.5
nasp-2,212.50000,510.00000,361.25
C50B6.3,212.5000,510.0000,361.25
C50B6.7,4.500000e+02,5.100000e+02,480.0
nhr-168,155.000000,575.000000,365.0
C50B6.9,155.00000,450.00000,302.5
C50B8.1,450.00000,650.00000,550.0
nuaf-1,155.0000,212.5000,183.75
C50B8.4,330.00000,390.00000,360.0
C50B8.5,212.500000,510.000000,361.25
C50B8.6,212.500000,510.000000,361.25
C50F4.1,1.550000e+02,5.750000e+02,365.0
pfk-1.2,212.5000000,510.0000000,361.25
C50F4.4,155.00000,212.50000,183.75
C50F4.8,1.550000e+02,6.500000e+02,402.5
C50F4.9,270.0000000,510.0000000,390.0
C50F4.10,330.0000000,575.0000000,452.5
C50F4.12,155.00000,390.00000,272.5
nstp-10,390.00000,575.00000,482.5
C50F4.16,155.00000,330.00000,242.5
fshr-1,212.5000000,575.0000000,393.75
C50H2.4,4.500000e+02,5.100000e+02,480.0
C50H2.5,155.0000000,270.0000000,212.5
ceh-75,155.000000,212.500000,183.75
C50H2.7,1.550000e+02,2.125000e+02,183.75
C50H2.13,5.100000e+02,5.750000e+02,542.5
srsx-27,155.000000,510.000000,332.5
srsx-28,1.550000e+02,2.125000e+02,183.75
C51E3.6,575.000000,650.000000,612.5
C51E3.9,155.207808,574.792201,365.0000045
C51E3.10,390.00000,450.00000,420.0
glb-12,5.750000e+02,6.500000e+02,612.5
C52A11.3,3.900000e+02,4.500000e+02,420.0
mans-2,5.100000e+02,6.500000e+02,580.0
C52E4.7,3.900000e+02,5.750000e+02,482.5
C52G5.2,510.00000,575.00000,542.5
C52G5.3,2.700000e+02,3.300000e+02,300.0
ril-1,390.0000,650.0000,520.0
C53A5.2,155.0000000,212.5000000,183.75
kcnl-4,3.900000e+02,4.500000e+02,420.0
C53A5.6,5.750000e+02,6.500000e+02,612.5
C53A5.9,450.000000,510.000000,480.0
C53A5.11,1.550000e+02,6.500000e+02,402.5
C53A5.13,1.550000e+02,6.500000e+02,402.5
C53B4.1,4.500000e+02,5.100000e+02,480.0
C53B4.2,1.550000e+02,2.125000e+02,183.75
C53B4.3,155.00000,575.00000,365.0
C53B4.4,450.00000,575.00000,512.5
nstp-1,212.50000,575.00000,393.75
mltn-12,510.000000,575.000000,542.5
npr-10,212.5000000,650.0000000,431.25
C53C7.3,1.550000e+02,2.125000e+02,183.75
acc-2,5.750000e+02,6.500000e+02,612.5
C53D6.4,390.00000,575.00000,482.5
C53D6.6,155.0000,575.0000,365.0
C53D6.8,510.000000,575.000000,542.5
C54C6.5,4.500000e+02,5.100000e+02,480.0
C54C6.6,212.50000,650.00000,431.25
nhr-169,3.900000e+02,4.500000e+02,420.0
C54C8.4,212.500000,650.000000,431.25
cdr-2,212.5000000,510.0000000,361.25
C54D10.3,1.550000e+02,6.500000e+02,402.5
C54D10.5,575.000000,650.000000,612.5
pals-39,5.100000e+02,5.750000e+02,542.5
C54D10.9,3.900000e+02,5.750000e+02,482.5
C54D10.10,450.000000,575.000000,512.5
C54E10.1,5.750000e+02,6.500000e+02,612.5
ncs-5,575.000000,650.000000,612.5
C54E10.3,4.500000e+02,5.100000e+02,480.0
nhr-170,510.0000000,575.0000000,542.5
C54E10.6,155.00000,390.00000,272.5
rskn-2,575.00000,650.00000,612.5
C54G4.4,330.000000,575.000000,452.5
C54G4.5,1.550000e+02,5.100000e+02,332.5
dod-18,155.00000,510.00000,332.5
C54G4.7,155.00000,575.00000,365.0
C54G4.9,510.00000,575.00000,542.5
slc-25A29,5.750000e+02,6.500000e+02,612.5
C55A1.6,155.00000,575.00000,365.0
srz-44,5.750000e+02,6.500000e+02,612.5
C55A6.1,155.0000,510.0000,332.5
ttll-5,330.0000,510.0000,420.0
C55A6.3,155.0000000,510.0000000,332.5
C55A6.4,212.5000000,650.0000000,431.25
sdz-8,155.000000,575.000000,365.0
C55A6.6,212.500000,270.000000,241.25
C55A6.7,575.000000,650.000000,612.5
pafo-1,390.0000,650.0000,520.0
C55A6.10,390.00000,510.00000,450.0
C55A6.11,4.500000e+02,5.750000e+02,512.5
ttr-44,390.0000000,450.0000000,420.0
C56A3.4,510.00000,575.00000,542.5
C56A3.5,155.0000,212.5000,183.75
C56A3.6,155.00000,450.00000,302.5
C56A3.8,4.500000e+02,5.100000e+02,480.0
C56G7.3,450.00000,650.00000,550.0
fbxa-6,4.500000e+02,6.500000e+02,550.0
D1025.1,155.00000,330.00000,242.5
gcsh-1,1.550000e+02,6.500000e+02,402.5
fbxa-141,575.000000,650.000000,612.5
nspc-20,1.550000e+02,2.125000e+02,183.75
nspc-17,1.550000e+02,2.125000e+02,183.75
nspc-19,5.750000e+02,6.500000e+02,612.5
D1043.1,330.00000,510.00000,420.0
cfim-2,155.00000,270.00000,212.5
D1046.2,390.00000,650.00000,520.0
slc-25A26,212.50000,450.00000,331.25
D1046.4,1.550000e+02,6.500000e+02,402.5
tpra-1,1.550000e+02,5.100000e+02,332.5
D1053.3,330.0000000,510.0000000,420.0
D1053.4,212.500000,575.000000,393.75
D1054.1,390.0000,575.0000,482.5
D1054.3,212.5000,650.0000,431.25
D1054.5,5.100000e+02,5.750000e+02,542.5
D1054.8,212.5000000,450.0000000,331.25
D1054.9,155.000000,450.000000,302.5
D1054.10,3.900000e+02,5.100000e+02,450.0
ule-3,4.500000e+02,5.100000e+02,480.0
secs-1,510.00000,650.00000,580.0
prp-38,212.5000,575.0000,393.75
D1081.4,3.300000e+02,3.900000e+02,360.0
D1081.5,5.100000e+02,5.750000e+02,542.5
D1081.6,155.00000,510.00000,332.5
D1081.7,270.00000,650.00000,460.0
cdc-5L,212.5000,390.0000,301.25
D1081.9,5.750000e+02,6.500000e+02,612.5
D1086.1,5.100000e+02,6.500000e+02,580.0
D1086.2,212.500000,450.000000,331.25
D1086.3,155.000000,650.000000,402.5
D1086.5,155.00000,575.00000,365.0
D1086.6,3.900000e+02,4.500000e+02,420.0
D1086.8,212.4916869,650.0066837,431.2491853
D1086.9,1.550000e+02,3.900000e+02,272.5
D2005.3,510.0000,650.0000,580.0
D2005.4,450.000000,510.000000,480.0
drh-3,212.50000,575.00000,393.75
D2005.6,575.00000,650.00000,612.5
wdfy-2,390.00000,450.00000,420.0
csa-1,155.00000,390.00000,272.5
D2013.6,575.0000,650.0000,612.5
ttll-12,330.00000,575.00000,452.5
D2023.3,575.000000,650.000000,612.5
D2023.4,212.5000,650.0000,431.25
mpst-1,212.50000,650.00000,431.25
D2023.6,330.0000,650.0000,490.0
mans-1,212.5000,390.0000,301.25
D2030.2,390.00000,575.00000,482.5
D2030.3,330.0000,650.0000,490.0
D2030.4,450.000,650.000,550.0
mce-1,212.5000,450.0000,331.25
D2030.7,155.000000,390.000000,272.5
D2030.8,270.00000,575.00000,422.5
wdr-23,155.0000,212.5000,183.75
D2030.11,390.0000,650.0000,520.0
D2030.12,510.000000,650.000000,580.0
D2045.2,270.0000,390.0000,330.0
D2045.5,1.550000e+02,5.750000e+02,365.0
D2045.7,330.00000,650.00000,490.0
D2045.8,450.000000,575.000000,512.5
D2045.9,390.00000,650.00000,520.0
atg-10,155.00000,330.00000,242.5
eif-2Bepsilon,510.00000,575.00000,542.5
etc-1,212.5000,575.0000,393.75
hgap-2,575.00000,650.00000,612.5
piga-1,390.00000,650.00000,520.0
D2085.7,450.00000,510.00000,480.0
D2089.3,575.00000,650.00000,612.5
glna-2,5.100000e+02,5.750000e+02,542.5
DH11.2,212.50000,450.00000,331.25
DH11.5,330.00000,450.00000,390.0
mfb-1,330.000000,510.000000,420.0
DY3.8,212.50000,650.00000,431.25
usp-50,575.00000,650.00000,612.5
E01B7.2,510.00000,575.00000,542.5
pde-3,575.000000,650.000000,612.5
tbc-14,390.00000,510.00000,450.0
E01G4.3,212.5000,390.0000,301.25
E01G4.5,155.000,450.000,302.5
E01G4.6,450.0000000,575.0000000,512.5
E01G6.1,212.5000000,575.0000000,393.75
E01G6.2,155.00000,510.00000,332.5
E01G6.3,510.000000,575.000000,542.5
mrps-5,155.0000,575.0000,365.0
E02A10.3,575.00000,650.00000,612.5
E02A10.4,1.550000e+02,4.500000e+02,302.5
E02H1.1,155.0000,650.0000,402.5
E02H1.2,155.00000,510.00000,332.5
E02H1.5,330.00000,650.00000,490.0
E02H1.6,155.0000,330.0000,242.5
mrpl-53,212.5000,650.0000,431.25
E02H4.2,4.500000e+02,5.100000e+02,480.0
E02H4.4,212.500000,575.000000,393.75
E02H4.5,5.100000e+02,5.750000e+02,542.5
E02H4.6,212.5000000,270.0000000,241.25
E03H4.4,1.550000e+02,6.500000e+02,402.5
E03H4.5,3.300000e+02,3.900000e+02,360.0
oac-13,3.900000e+02,4.500000e+02,420.0
E03H4.8,390.000000,450.000000,420.0
clec-17,155.000000,510.000000,332.5
eif-2A,510.00000,575.00000,542.5
E04D5.2,2.125000e+02,3.300000e+02,271.25
cut-4,575.0000000,650.0000000,612.5
E04D5.4,330.000000,450.000000,390.0
E04D5.5,575.00000,650.00000,612.5
ugt-44,1.550000e+02,5.100000e+02,332.5
F01D4.5,330.00000,650.00000,490.0
srb-17,4.500000e+02,5.100000e+02,480.0
F01D4.8,212.5000000,650.0000000,431.25
F01D5.1,575.000000,650.000000,612.5
F01D5.2,5.100000e+02,5.750000e+02,542.5
F01D5.3,212.5000000,650.0000000,431.25
F01D5.5,510.000000,575.000000,542.5
F01D5.6,212.5000000,575.0000000,393.75
F01D5.8,1.550000e+02,2.125000e+02,183.75
cyp-37A1,5.100000e+02,6.500000e+02,580.0
F01D5.10,155.000000,510.000000,332.5
skih-2,330.00000,650.00000,490.0
F01G4.4,212.50000,650.00000,431.25
F01G4.5,155.00000,510.00000,332.5
F01G4.6,510.0000,650.0000,580.0
tkt-1,575.00000,650.00000,612.5
F01G10.6,390.000000,575.000000,482.5
lipl-7,390.0000,650.0000,520.0
F01G10.9,155.000000,575.000000,365.0
F01G10.10,5.750000e+02,6.500000e+02,612.5
F02A9.1,4.500000e+02,5.100000e+02,480.0
F02A9.4,510.0000,575.0000,542.5
F02C12.1,510.000000,575.000000,542.5
F02C12.3,510.000000,575.000000,542.5
cyp-13B1,155.000000,450.000000,302.5
F02D8.4,212.50000,575.00000,393.75
F02D8.5,155.000000,650.000000,402.5
F02D10.3,5.100000e+02,5.750000e+02,542.5
F02D10.6,155.000000,450.000000,302.5
F02E9.1,450.0000,575.0000,512.5
F02E9.3,2.125000e+02,3.900000e+02,301.25
F02E9.5,212.5000,450.0000,331.25
F02E9.7,155.00000,650.00000,402.5
dpt-1,155.00000,650.00000,402.5
F02E9.10,330.00000,650.00000,490.0
F02H6.2,3.900000e+02,5.100000e+02,450.0
F02H6.3,212.500000,330.000000,271.25
sqrd-1,450.0000,575.0000,512.5
F07A5.2,1.550000e+02,2.125000e+02,183.75
scav-6,270.000000,575.000000,422.5
F07A5.4,510.000000,575.000000,542.5
F07A11.1,155.000000,575.000000,365.0
gfat-1,450.00000,510.00000,480.0
F07A11.4,212.50000,390.00000,301.25
F07A11.5,390.0000000,510.0000000,450.0
din-1,390.0000,650.0000,520.0
F07B10.4,5.750000e+02,6.500000e+02,612.5
lgc-36,2.700000e+02,3.300000e+02,300.0
F07C6.2,4.500000e+02,5.100000e+02,480.0
F07C6.3,4.500000e+02,5.100000e+02,480.0
F07C6.4,155.00000,212.50000,183.75
F07D3.3,450.0000000,510.0000000,480.0
F07H5.6,450.000000,510.000000,480.0
F07H5.7,1.550000e+02,5.750000e+02,365.0
F07H5.8,1.550000e+02,2.125000e+02,183.75
pho-13,2.125000e+02,3.300000e+02,271.25
F07H5.10,330.000000,575.000000,452.5
F07H5.13,155.0000,450.0000,302.5
acox-1.1,450.000000,575.000000,512.5
acox-1.2,3.900000e+02,4.500000e+02,420.0
acox-1.4,3.300000e+02,3.900000e+02,360.0
F08A8.5,212.500000,650.000000,431.25
fbxa-101,330.00000,575.00000,452.5
kcnl-2,450.000000,575.000000,512.5
prmn-1,330.00000,450.00000,390.0
F08B12.4,450.00000,650.00000,550.0
srbc-61,450.0000000,575.0000000,512.5
F08G2.4,212.50000,450.00000,331.25
F08G2.5,510.00000,575.00000,542.5
F08G2.7,155.00000,450.00000,302.5
F08G2.8,3.900000e+02,5.100000e+02,450.0
dsb-1,1.550000e+02,2.125000e+02,183.75
acl-13,1.550000e+02,2.125000e+02,183.75
F08G5.3,575.00000,650.00000,612.5
ugt-65,155.000000,575.000000,365.0
irg-4,4.500000e+02,5.100000e+02,480.0
F08G12.1,155.0000,450.0000,302.5
snrp-40.1,270.000,390.000,330.0
F08G12.3,155.00000,575.00000,365.0
F08G12.5,155.00000,390.00000,272.5
nlp-57,1.550000e+02,5.100000e+02,332.5
F08H9.3,155.000000,330.000000,242.5
F08H9.4,155.000000,650.000000,402.5
clec-227,510.0000000,650.0000000,580.0
clec-57,575.0000000,650.0000000,612.5
clec-56,155.00000000,575.00000000,365.0
clec-55,4.500000e+02,5.100000e+02,480.0
F09A5.2,1.550000e+02,5.750000e+02,365.0
F09A5.3,1.550000e+02,6.500000e+02,402.5
mob-2,155.0000,390.0000,272.5
oac-14,1.550000e+02,3.900000e+02,272.5
F09B9.4,155.167543,509.832457,332.5
F09B9.5,575.000000,650.000000,612.5
mlt-9,450.000000,650.000000,550.0
dhhc-1,212.50000,650.00000,431.25
F09B12.3,270.000000,450.000000,360.0
F09B12.5,330.0000000,575.0000000,452.5
F09C3.2,5.750000e+02,6.500000e+02,612.5
fbxb-68,155.000000,575.000000,365.0
fbxa-103,212.500000,510.000000,361.25
fbxb-69,155.00000,450.00000,302.5
F09C8.1,1.550000e+02,5.750000e+02,365.0
F09C8.2,155.0000,212.5000,183.75
F09E8.1,1.550000e+02,6.500000e+02,402.5
F09E8.2,450.0000,650.0000,550.0
F09E8.8,1.550000e+02,4.500000e+02,302.5
ttr-21,1.550000e+02,3.900000e+02,272.5
cpt-5,510.0000000,575.0000000,542.5
nhr-175,2.125000e+02,3.300000e+02,271.25
F10A3.1,4.500000e+02,5.100000e+02,480.0
F10A3.11,212.5000000,450.0000000,331.25
F10A3.12,450.000000,510.000000,480.0
F10B5.2,155.00000,450.00000,302.5
F10B5.3,4.500000e+02,5.100000e+02,480.0
pch-2,270.000000,650.000000,460.0
F10B5.8,330.00000,650.00000,490.0
tmem-138,1.550000e+02,5.750000e+02,365.0
F10C2.3,575.000000,650.000000,612.5
F10C2.4,212.50000,575.00000,393.75
F10C2.5,212.50000,270.00000,241.25
F10C2.7,3.900000e+02,5.100000e+02,450.0
F10D11.2,390.0000,650.0000,520.0
F10D11.5,5.750000e+02,6.500000e+02,612.5
F10D11.6,1.550000e+02,5.750000e+02,365.0
F10F2.2,575.0000000,650.0000000,612.5
lips-3,575.00000,650.00000,612.5
lron-5,450.0000000,510.0000000,480.0
F10G8.2,1.550000e+02,3.300000e+02,242.5
eak-6,450.0000000,510.0000000,480.0
nubp-1,155.0000,212.5000,183.75
ercc-1,330.00000,575.00000,452.5
F10G8.8,155.00000,510.00000,332.5
F10G8.9,212.50000,575.00000,393.75
acs-14,510.000000,650.000000,580.0
eif-2Bdelta,155.0000,510.0000,332.5
F11A5.3,3.300000e+02,3.900000e+02,360.0
F11A5.5,1.550000e+02,5.100000e+02,332.5
oac-15,3.300000e+02,3.900000e+02,360.0
F11A5.9,5.100000e+02,5.750000e+02,542.5
F11A5.13,4.500000e+02,5.100000e+02,480.0
scrm-4,1.550000e+02,5.750000e+02,365.0
lex-1,510.0000,650.0000,580.0
repo-1,330.0000,650.0000,490.0
mig-32,212.50000,450.00000,331.25
mon-2,450.00000,650.00000,550.0
F11A10.5,390.00000,650.00000,520.0
F11A10.6,575.00000,650.00000,612.5
F11A10.7,450.0000,510.0000,480.0
F11C1.1,390.0000,510.0000,450.0
mff-1,390.0000,510.0000,450.0
scav-4,155.000000,650.000000,402.5
F11C1.4,5.750000e+02,6.500000e+02,612.5
F11C1.5,155.0000,450.0000,302.5
F11C3.1,1.550000e+02,3.300000e+02,242.5
F11D11.3,1.550000e+02,2.700000e+02,212.5
gba-3,155.00000,510.00000,332.5
F11E6.3,1.550000e+02,5.750000e+02,365.0
F11E6.4,450.0000000,575.0000000,512.5
F11E6.6,5.750000e+02,6.500000e+02,612.5
F11E6.7,155.00000,330.00000,242.5
F11E6.8,155.000000,650.000000,402.5
F11E6.9,390.000000,510.000000,450.0
F11E6.10,330.000000,390.000000,360.0
F11F1.1,450.0000000,510.0000000,480.0
F11F1.4,3.900000e+02,4.500000e+02,420.0
F11F1.5,4.500000e+02,5.750000e+02,512.5
ttr-52,390.00000,510.00000,450.0
F12F6.1,155.0000,450.0000,302.5
F12F6.7,155.00000,330.00000,242.5
F13A7.11,4.500000e+02,5.100000e+02,480.0
F13A7.12,510.000000,575.000000,542.5
sre-36,155.00000,270.00000,212.5
F13B12.1,390.0000,575.0000,482.5
F13B12.2,450.0000000,510.0000000,480.0
F13B12.3,2.125000e+02,4.500000e+02,331.25
F13B12.4,510.0000000,575.0000000,542.5
F13B12.6,155.00000,390.00000,272.5
F13B12.7,4.500000e+02,5.750000e+02,512.5
F13D2.1,155.000000,450.000000,302.5
gnrr-6,3.900000e+02,5.750000e+02,482.5
gnrr-7,2.125000e+02,4.500000e+02,331.25
F13D12.3,155.000000,650.000000,402.5
F13D12.5,330.00000,450.00000,390.0
F13D12.6,510.000000,650.000000,580.0
F13D12.8,212.50000,575.00000,393.75
F13D12.9,5.100000e+02,6.500000e+02,580.0
F13D12.10,575.00000,650.00000,612.5
F13E6.1,155.0000,510.0000,332.5
F13E6.2,330.000000,575.000000,452.5
phf-31,155.000000,575.000000,365.0
yap-1,270.000000,510.000000,390.0
F13E6.5,390.00000,650.00000,520.0
F13E9.1,510.00000,650.00000,580.0
sdz-13,155.0000000,330.0000000,242.5
F13E9.11,155.000,390.000,272.5
F13E9.12,4.500000e+02,5.100000e+02,480.0
ztf-2,3.300000e+02,3.900000e+02,360.0
F13G3.3,330.000000,390.000000,360.0
dylt-1,155.0000,450.0000,302.5
ttx-7,155.0000,450.0000,302.5
F13G3.6,330.00000,575.00000,452.5
F13G3.7,575.0000,650.0000,612.5
F13G3.10,330.000,450.000,390.0
mrpl-13,212.5000,270.0000,241.25
F13G3.12,1.551198e+02,5.748804e+02,365.0001
F13H10.1,1.550000e+02,5.750000e+02,365.0
F13H10.3,155.00000,330.00000,242.5
mogs-1,155.00000,650.00000,402.5
F13H10.5,212.530888,449.996882,331.263885
F13H10.6,510.000000,650.000000,580.0
nhr-264,3.300000e+02,4.500000e+02,390.0
F14B4.1,155.00000,575.00000,365.0
hxk-1,155.00000,575.00000,365.0
rpoa-2,155.0000,450.0000,302.5
sdz-14,155.00000,270.00000,212.5
F14B6.2,450.000000,510.000000,480.0
F14B6.3,155.00000,212.50000,183.75
F14B6.4,212.5000000,650.0000000,431.25
F14B6.6,510.000000,575.000000,542.5
F14D7.2,155.0000000,650.0000000,402.5
F14D7.6,1.550000e+02,3.300000e+02,242.5
F14D7.8,2.700000e+02,3.300000e+02,300.0
F14D7.10,4.500000e+02,5.100000e+02,480.0
F14D7.11,1.550000e+02,6.500000e+02,402.5
F14E5.1,2.700000e+02,5.750000e+02,422.5
F14E5.2,155.00000,650.00000,402.5
acp-2,212.500000,330.000000,271.25
lips-10,155.000000,450.000000,302.5
git-1,330.0000,510.0000,420.0
mboa-7,330.00000,450.00000,390.0
F14F3.4,3.300000e+02,6.500000e+02,490.0
